,length,width,depth,table,carat_log,cut_num,color_num,clarity_num
32959,4.31,4.36,2.71,2.4416,-1.171182981502945,4,6,3
32960,7.97,8.04,4.99,4.663199999999999,0.7030975114131134,2,2,1
32961,5.21,5.25,3.25,2.9400000000000004,-0.5978370007556204,4,6,2
32962,4.61,4.58,2.87,2.6563999999999997,-0.9675840262617056,3,1,3
32963,4.98,4.95,3.07,2.97,-0.7550225842780328,3,3,3
32964,6.14,6.22,3.88,3.4832,-0.07257069283483537,2,0,3
32965,5.12,5.18,3.26,2.9008000000000003,-0.6348782724359695,1,0,3
32966,6.82,6.74,4.29,3.9092,0.20701416938432612,4,0,1
32967,5.35,5.28,3.28,2.8512000000000004,-0.579818495252942,4,5,3
32968,8.28,8.22,4.97,4.8498,0.712949807856125,3,1,1
32969,7.19,7.15,4.63,4.147,0.412109650826833,0,1,3
32970,4.43,4.38,2.82,2.4966,-1.0788096613719298,1,2,6
32971,4.71,4.64,2.78,2.7375999999999996,-0.9942522733438669,3,5,3
32972,6.86,6.82,4.26,4.0238,0.22314355131420976,3,0,1
32973,6.95,6.89,4.09,4.2029,0.1906203596086497,1,3,3
32974,4.44,4.47,2.68,2.7714,-1.1086626245216111,2,2,4
32975,4.43,4.45,2.71,2.4920000000000004,-1.1394342831883648,4,1,1
32976,6.59,6.53,4.07,3.7874,0.06765864847381486,3,3,4
32977,4.82,4.86,2.96,2.8188,-0.8675005677047231,3,4,4
32978,6.4,6.46,3.9,3.8114,0.009950330853168092,2,4,5
32979,6.39,6.43,3.96,3.7293999999999996,0.0,3,3,1
32980,5.07,5.03,3.14,3.0180000000000002,-0.6931471805599453,3,3,2
32981,7.99,8.05,5.04,4.83,0.7080357930536959,2,1,1
32982,5.28,5.31,3.24,3.0160799999999997,-0.5978370007556204,4,3,3
32983,4.74,4.79,2.94,2.7782,-0.8915981192837836,2,2,6
32984,6.99,6.81,4.78,4.1541,0.4054651081081644,0,2,0
32985,6.38,6.3,3.97,3.7169999999999996,0.009950330853168092,2,3,2
32986,5.1,5.08,3.19,2.8448,-0.6733445532637656,4,3,4
32987,4.68,4.7,2.95,2.679,-0.916290731874155,2,3,1
32988,5.11,5.15,3.18,2.8325000000000005,-0.6733445532637656,4,6,2
32989,4.77,4.8,2.92,2.688,-0.916290731874155,2,3,2
32990,4.68,4.7,2.9,2.5380000000000003,-0.9675840262617056,4,0,2
32991,4.45,4.4,2.75,2.596,-1.1086626245216111,3,4,3
32992,5.2,5.22,3.26,2.871,-0.616186139423817,4,5,4
32993,6.75,6.61,4.07,3.8999,0.08617769624105241,3,5,1
32994,5.29,5.33,3.28,2.9315,-0.579818495252942,4,2,4
32995,6.95,6.97,4.27,4.112299999999999,0.23901690047049992,4,0,4
32996,7.34,7.31,4.62,3.9474,0.4054651081081644,2,1,2
32997,4.79,4.84,2.95,2.6136,-0.8915981192837836,4,4,6
32998,4.47,4.44,2.77,2.4864000000000006,-1.0788096613719298,4,4,4
32999,6.07,6.11,3.86,3.6049,-0.10536051565782628,2,4,1
33000,7.57,7.63,4.76,4.1202000000000005,0.5128236264286637,4,6,2
33001,5.08,5.1,3.18,2.9069999999999996,-0.6733445532637656,4,3,4
33002,5.68,5.73,3.61,3.2088000000000005,-0.342490308946776,2,4,1
33003,5.91,5.96,3.65,3.3376,-0.23572233352106983,4,6,2
33004,6.53,6.57,3.99,3.6135000000000006,0.009950330853168092,2,2,4
33005,6.86,6.89,4.29,3.8584,0.2151113796169455,4,3,7
33006,5.5,5.52,3.46,2.9808,-0.4462871026284195,2,6,1
33007,5.73,5.77,3.57,3.11003,-0.342490308946776,4,5,5
33008,4.7,4.66,2.86,2.796,-0.941608539858445,3,6,5
33009,4.36,4.28,2.62,2.5252,-1.2039728043259361,3,6,3
33010,6.63,6.67,4.1,3.9353,0.11332868530700327,3,2,2
33011,6.41,6.38,3.99,3.7003999999999997,0.009950330853168092,3,3,3
33012,7.64,7.59,4.45,4.6299,0.4382549309311553,3,2,4
33013,4.31,4.33,2.68,2.32521,-1.2039728043259361,4,4,3
33014,5.2,5.23,3.2,2.8242000000000003,-0.6539264674066639,4,5,3
33015,8.1,8.21,4.83,4.7618,0.6418538861723947,2,0,2
33016,7.24,7.19,4.63,4.3859,0.412109650826833,1,4,1
33017,7.37,7.31,4.54,4.1667,0.412109650826833,4,3,1
33018,4.58,4.62,2.76,2.6795999999999998,-1.0216512475319814,3,6,1
33019,8.02,8.09,5.03,4.3686,0.6931471805599453,4,0,2
33020,7.35,7.31,4.56,3.8743,0.412109650826833,4,4,3
33021,6.6,6.55,4.14,3.7989999999999995,0.09531017980432493,3,2,2
33022,6.35,6.28,3.84,3.7052,-0.07257069283483537,3,3,1
33023,6.39,6.43,4.08,3.7293999999999996,0.03922071315328133,1,6,2
33024,4.31,4.36,2.69,2.5288,-1.171182981502945,3,3,4
33025,4.57,4.54,2.79,2.6786,-1.0498221244986778,3,2,4
33026,4.86,4.88,2.96,2.8303999999999996,-0.843970070294529,3,5,1
33027,6.66,6.51,3.98,3.8408999999999995,0.03922071315328133,3,2,3
33028,5.33,5.28,3.28,3.0096,-0.5621189181535413,4,5,2
33029,4.35,4.37,2.69,2.4035,-1.171182981502945,4,3,3
33030,5.83,5.84,3.61,3.1536,-0.2876820724517809,4,4,5
33031,4.74,4.77,2.96,2.7665999999999995,-0.8915981192837836,3,6,1
33032,7.25,7.3,4.64,4.088,0.41871033485818504,2,4,4
33033,4.81,4.83,2.96,2.6565000000000003,-0.8675005677047231,4,2,6
33034,5.48,5.53,3.29,3.1521,-0.527632742082372,2,5,5
33035,4.43,4.45,2.71,2.4920000000000004,-1.1394342831883648,4,2,4
33036,4.47,4.49,2.52,2.7838000000000003,-1.2039728043259361,0,5,4
33037,5.15,5.13,3.15,2.9240999999999997,-0.6931471805599453,4,5,3
33038,4.43,4.4,2.7,2.596,-1.1394342831883648,3,5,3
33039,5.31,5.27,3.31,3.1092999999999997,-0.5447271754416722,3,1,6
33040,4.3,4.33,2.68,2.3555200000000003,-1.2039728043259361,4,4,4
33041,6.64,6.58,3.99,3.7506,0.058268908123975824,4,2,1
33042,4.38,4.4,2.77,2.4640000000000004,-1.1086626245216111,1,1,4
33043,4.8,4.82,3.07,2.7474,-0.843970070294529,1,4,2
33044,5.3,5.36,3.3,2.93728,-0.5621189181535413,4,4,6
33045,5.36,5.44,3.3,2.9920000000000004,-0.5621189181535413,4,4,6
33046,7.11,7.08,4.2,4.248,0.23901690047049992,2,1,3
33047,8.02,7.96,4.97,4.776,0.6981347220709843,3,5,1
33048,4.29,4.26,2.71,2.3856,-1.2039728043259361,2,4,1
33049,4.32,4.38,2.72,2.6717999999999997,-1.1394342831883648,1,4,5
33050,7.65,7.72,4.7,4.554799999999999,0.5364933705145685,2,0,4
33051,8.08,8.01,5.04,4.5657,0.6931471805599453,4,4,1
33052,7.27,7.34,4.57,4.404,0.412109650826833,2,1,2
33053,6.63,6.57,4.14,3.5478000000000005,0.0769610411361284,4,3,1
33054,6.7,6.85,4.08,4.109999999999999,0.131028262406404,2,6,2
33055,8.05,8.0,4.99,4.8,0.6981347220709843,2,2,2
33056,6.75,6.82,4.19,3.8192000000000004,0.1823215567939546,2,5,2
33057,5.28,5.29,3.28,3.0153,-0.579818495252942,4,4,3
33058,6.47,6.44,4.08,3.7996,0.04879016416943205,2,1,3
33059,4.81,4.84,2.99,2.6862000000000004,-0.843970070294529,4,0,4
33060,4.39,4.36,2.64,2.4852,-1.2039728043259361,4,5,0
33061,4.8,4.83,2.91,2.7048,-0.8915981192837836,4,3,5
33062,4.86,4.9,2.98,2.793,-0.843970070294529,4,1,6
33063,6.47,6.49,3.94,3.7641999999999998,0.01980262729617973,4,2,2
33064,5.72,5.74,3.53,3.2718,-0.342490308946776,4,3,5
33065,4.12,4.17,2.58,2.2935000000000003,-1.3093333199837622,4,5,5
33066,5.13,5.08,3.05,2.8956,-0.6931471805599453,3,6,3
33067,5.28,5.34,3.24,3.1506,-0.579818495252942,2,5,7
33068,4.54,4.58,2.81,2.6106,-1.0216512475319814,4,5,4
33069,6.99,7.05,4.3,3.9480000000000004,0.25464221837358075,4,6,0
33070,5.39,5.35,3.32,3.0494999999999997,-0.5447271754416722,4,4,3
33071,5.19,5.17,3.18,2.9985999999999997,-0.6348782724359695,3,4,2
33072,4.25,4.29,2.65,2.6169,-1.2039728043259361,2,4,2
33073,8.89,8.93,5.18,5.358,0.8919980393051105,2,0,3
33074,7.28,7.35,4.59,4.1895,0.4054651081081644,2,1,1
33075,5.1,5.05,3.23,3.03,-0.6539264674066639,1,1,2
33076,6.65,6.62,4.12,3.7072000000000003,0.10436001532424286,4,3,3
33077,4.42,4.47,2.8,2.4585,-1.0788096613719298,2,5,2
33078,4.27,4.3,2.67,2.408,-1.2039728043259361,4,3,2
33079,6.09,6.05,3.81,3.751,-0.10536051565782628,3,2,2
33080,4.96,4.98,2.99,3.07764,-0.7985076962177716,1,4,4
33081,5.09,5.01,3.2,2.9057999999999997,-0.6931471805599453,2,5,2
33082,6.17,6.23,3.85,3.3019000000000003,-0.10536051565782628,4,1,3
33083,6.2,6.17,3.84,3.6403,-0.10536051565782628,3,1,2
33084,6.12,6.14,3.66,3.4997999999999996,-0.19845093872383832,2,4,1
33085,6.49,6.47,3.91,3.8819999999999997,0.009950330853168092,3,2,1
33086,6.59,6.63,4.09,3.6465,0.09531017980432493,2,0,1
33087,5.85,5.89,3.6,3.2984,-0.2876820724517809,4,6,1
33088,6.68,6.71,3.96,3.9589,0.06765864847381486,2,1,2
33089,6.4,6.44,3.97,3.6064000000000007,0.009950330853168092,4,3,3
33090,4.24,4.26,2.6,2.3004000000000002,-1.2729656758128873,4,5,6
33091,4.96,4.9,2.94,2.891,-0.8675005677047231,3,6,5
33092,6.45,6.42,4.0,3.5952,0.009950330853168092,4,5,1
33093,4.83,4.8,2.99,2.592,-0.8675005677047231,4,6,3
33094,4.9,4.88,2.86,3.0744,-0.8675005677047231,2,3,5
33095,7.36,7.39,4.56,4.360099999999999,0.412109650826833,4,0,4
33096,6.97,6.94,4.11,4.3028,0.1823215567939546,4,0,1
33097,5.1,5.14,3.21,2.7756,-0.6733445532637656,4,3,6
33098,4.28,4.24,2.66,2.4592,-1.2039728043259361,3,5,2
33099,4.61,4.64,2.78,2.5984000000000003,-1.0498221244986778,2,2,3
33100,6.69,6.66,4.17,3.7296000000000005,0.131028262406404,4,3,4
33101,4.78,4.76,2.92,2.7131999999999996,-0.8915981192837836,4,2,2
33102,5.16,5.12,3.16,2.8160000000000003,-0.6931471805599453,4,4,2
33103,6.78,6.71,4.2,3.8918,0.1823215567939546,3,4,4
33104,6.14,6.18,3.86,3.4608000000000003,-0.09431067947124129,2,2,2
33105,5.44,5.47,3.36,3.0632,-0.5108256237659907,4,3,4
33106,4.66,4.63,2.78,2.7316999999999996,-0.9942522733438669,3,4,3
33107,5.33,5.36,3.36,3.0552,-0.527632742082372,2,5,2
33108,7.62,7.55,4.64,4.4544999999999995,0.5306282510621704,3,1,3
33109,6.4,6.59,4.04,3.7562999999999995,0.01980262729617973,2,5,6
33110,5.1,5.16,3.15,2.9412,-0.6931471805599453,2,3,5
33111,4.38,4.36,2.71,2.3980000000000006,-1.1394342831883648,4,5,3
33112,5.77,5.71,3.6,3.3118,-0.31471074483970024,3,0,3
33113,6.61,6.58,3.99,3.7506,0.04879016416943205,4,6,4
33114,5.69,5.74,3.57,3.1570000000000005,-0.3285040669720361,4,5,1
33115,5.73,5.76,3.52,3.456,-0.3285040669720361,2,5,5
33116,4.38,4.36,2.7,2.4416,-1.171182981502945,4,2,7
33117,5.47,5.42,3.39,2.9810000000000003,-0.4942963218147801,3,6,3
33118,5.73,5.68,3.49,3.2375999999999996,-0.35667494393873245,3,5,2
33119,5.29,5.32,3.36,2.9260000000000006,-0.5621189181535413,1,3,2
33120,6.48,6.44,3.89,3.9284000000000003,0.0,3,2,1
33121,4.64,4.61,2.8,2.7199,-1.0216512475319814,3,4,3
33122,5.29,5.23,3.22,2.9288000000000007,-0.616186139423817,4,6,3
33123,4.41,4.38,2.67,2.5403999999999995,-1.1394342831883648,3,5,6
33124,6.83,6.86,4.26,3.7730000000000006,0.20701416938432612,4,0,4
33125,4.49,4.44,2.74,2.5308,-1.1086626245216111,4,2,4
33126,4.62,4.65,2.87,2.5110000000000006,-0.9942522733438669,4,6,2
33127,6.56,6.62,3.97,3.7072000000000003,0.01980262729617973,4,5,3
33128,5.2,5.26,3.25,2.9456,-0.5978370007556204,4,2,2
33129,5.21,5.15,3.05,3.0385,-0.6931471805599453,3,3,4
33130,5.11,5.08,3.13,2.8956,-0.6931471805599453,4,5,3
33131,8.27,8.2,4.83,4.428,0.6981347220709843,3,5,1
33132,6.8,6.84,4.25,3.8987999999999996,0.19885085874516517,2,4,3
33133,6.74,6.82,4.08,3.8192000000000004,0.09531017980432493,4,2,2
33134,5.08,5.17,3.0,3.11751,-0.7550225842780328,1,5,3
33135,8.15,8.07,4.94,4.6806,0.6981347220709843,3,0,2
33136,7.73,7.65,4.78,4.2075000000000005,0.5364933705145685,4,0,4
33137,6.61,6.56,4.08,3.6736,0.08617769624105241,4,4,2
33138,4.83,4.78,2.98,2.8202,-0.8675005677047231,3,6,1
33139,4.73,4.76,2.87,2.8084,-0.916290731874155,2,2,6
33140,4.43,4.44,2.74,2.4420000000000006,-1.1086626245216111,4,6,3
33141,6.38,6.42,4.05,3.7236,0.02955880224154443,2,6,1
33142,6.55,6.52,3.93,3.7815999999999996,0.009950330853168092,3,2,1
33143,6.77,6.72,4.23,3.8303999999999996,0.1906203596086497,3,0,2
33144,7.6,7.63,4.75,4.1202000000000005,0.5128236264286637,4,4,1
33145,4.7,4.72,2.95,2.596,-0.916290731874155,4,2,1
33146,7.28,7.31,4.52,4.3129,0.41871033485818504,3,0,3
33147,5.61,5.55,3.48,3.108,-0.4155154439616658,4,5,1
33148,4.48,4.52,2.78,2.5763999999999996,-1.0788096613719298,2,4,5
33149,6.56,6.61,4.08,3.7016000000000004,0.08617769624105241,4,4,2
33150,5.6,5.54,3.67,3.1578,-0.3285040669720361,0,2,1
33151,7.32,7.29,4.56,4.374,0.4054651081081644,3,1,6
33152,4.3,4.34,2.7,2.387,-1.2039728043259361,4,3,5
33153,7.17,7.2,4.38,4.032000000000001,0.3074846997479607,4,3,2
33154,6.43,6.38,4.05,3.7003999999999997,0.02955880224154443,2,3,2
33155,4.3,4.33,2.68,2.4248000000000003,-1.2039728043259361,4,5,6
33156,6.36,6.32,4.03,3.7288,0.009950330853168092,1,4,3
33157,6.63,6.59,4.07,3.6904000000000003,0.0769610411361284,4,1,3
33158,4.36,4.39,2.63,2.5022999999999995,-1.171182981502945,4,5,2
33159,4.41,4.45,2.74,2.4475000000000002,-1.1394342831883648,4,4,3
33160,6.77,6.84,4.26,3.762,0.1906203596086497,4,6,5
33161,4.76,4.8,2.98,2.7359999999999998,-0.8675005677047231,4,5,2
33162,6.55,6.58,4.06,3.6848000000000005,0.0769610411361284,4,3,2
33163,4.24,4.26,2.67,2.3856,-1.2039728043259361,2,4,2
33164,5.18,5.21,3.16,2.9176,-0.6733445532637656,2,4,5
33165,5.77,5.81,3.51,3.5441,-0.31471074483970024,2,0,3
33166,5.24,5.28,3.29,2.9568000000000003,-0.579818495252942,4,6,2
33167,6.3,6.38,4.06,3.5728000000000004,0.009950330853168092,2,6,1
33168,4.4,4.44,2.75,2.4864000000000006,-1.1086626245216111,2,5,5
33169,5.08,5.06,3.18,2.9854,-0.6733445532637656,3,6,2
33170,4.34,4.37,2.68,2.4035,-1.171182981502945,4,3,2
33171,6.71,6.74,4.19,3.9092,0.1906203596086497,2,2,4
33172,7.38,7.43,4.59,4.309399999999999,0.43178241642553783,2,1,3
33173,4.54,4.57,2.79,2.6963,-1.0498221244986778,3,2,4
33174,7.41,7.36,4.52,4.416,0.41871033485818504,3,1,2
33175,6.3,6.34,4.02,3.7405999999999997,0.009950330853168092,2,4,3
33176,6.58,6.52,3.99,3.7815999999999996,0.03922071315328133,3,3,1
33177,6.07,6.01,3.5,3.6660999999999997,-0.2613647641344075,1,2,5
33178,4.42,4.44,2.74,2.4420000000000006,-1.1086626245216111,4,2,6
33179,5.24,5.28,3.2,3.0096,-0.6348782724359695,4,3,5
33180,4.03,4.05,2.51,2.4299999999999997,-1.3862943611198906,2,6,4
33181,6.54,6.46,3.94,3.6821999999999995,0.009950330853168092,4,6,3
33182,7.44,7.48,4.67,4.3384,0.4762341789963717,4,4,2
33183,7.24,7.29,4.36,4.228199999999999,0.3364722366212129,2,4,3
33184,6.49,6.53,3.99,3.6568000000000005,0.01980262729617973,4,3,4
33185,6.73,6.68,4.19,3.8743999999999996,0.14842000511827322,3,3,2
33186,8.88,8.64,4.99,5.702400000000001,0.9082585601768908,0,1,1
33187,7.97,7.88,5.01,4.2552,0.6931471805599453,2,2,2
33188,6.53,6.56,3.97,3.7391999999999994,0.02955880224154443,4,3,3
33189,7.54,7.6,4.62,4.332,0.47000362924573563,4,4,2
33190,5.92,5.88,3.68,3.234,-0.2231435513142097,4,4,4
33191,5.73,5.8,3.53,3.3059999999999996,-0.342490308946776,4,5,5
33192,4.48,4.45,2.75,2.4920000000000004,-1.1086626245216111,4,3,7
33193,4.38,4.41,2.71,2.4696000000000002,-1.171182981502945,4,4,7
33194,6.34,6.38,4.01,3.7003999999999997,0.01980262729617973,1,0,1
33195,4.36,4.33,2.65,2.4680999999999997,-1.171182981502945,4,5,6
33196,4.79,4.86,3.03,2.8188,-0.8209805520698302,2,6,3
33197,7.54,7.5,4.35,4.5,0.4054651081081644,1,1,3
33198,4.81,4.83,3.0,2.5599000000000003,-0.8675005677047231,4,4,6
33199,4.83,4.77,2.88,2.9096999999999995,-0.8915981192837836,3,2,2
33200,5.24,5.21,3.25,2.8655000000000004,-0.616186139423817,4,5,3
33201,5.13,5.16,3.12,2.8896,-0.6931471805599453,2,3,2
33202,4.3,4.32,2.68,2.4192000000000005,-1.2039728043259361,4,4,4
33203,6.4,6.34,4.0,3.6771999999999996,0.009950330853168092,3,1,2
33204,4.83,4.79,2.94,2.874,-0.8675005677047231,3,6,2
33205,4.72,4.74,2.92,2.6544000000000003,-0.916290731874155,4,4,5
33206,5.74,5.77,3.56,3.2312,-0.3285040669720361,4,2,3
33207,6.49,6.45,4.03,3.6120000000000005,0.01980262729617973,4,6,2
33208,6.23,6.15,3.86,3.5055,-0.10536051565782628,4,4,1
33209,4.74,4.72,2.99,2.6432,-0.8915981192837836,2,5,2
33210,4.37,4.38,2.66,2.4528000000000003,-1.171182981502945,2,4,4
33211,5.64,5.7,3.53,3.1350000000000002,-0.35667494393873245,4,1,6
33212,4.4,4.45,2.74,2.759,-1.1086626245216111,1,4,2
33213,5.88,5.82,3.45,3.4338,-0.342490308946776,3,5,5
33214,5.33,5.3,3.25,2.915,-0.5978370007556204,4,5,4
33215,4.49,4.54,2.85,2.5424,-1.0498221244986778,1,5,4
33216,6.38,6.35,4.0,3.4925,0.0,3,4,3
33217,4.87,4.89,2.99,2.74818,-0.843970070294529,4,5,2
33218,4.37,4.32,2.64,2.4192000000000005,-1.171182981502945,4,6,2
33219,4.77,4.72,2.97,2.6903999999999995,-0.8915981192837836,4,6,1
33220,4.36,4.38,2.72,2.4966,-1.1394342831883648,4,0,3
33221,5.67,5.71,3.57,3.1405000000000003,-0.342490308946776,4,6,1
33222,6.46,6.36,3.95,3.8796,0.009950330853168092,3,3,3
33223,4.32,4.35,2.69,2.3489999999999998,-1.2039728043259361,4,5,5
33224,4.74,4.79,2.75,2.5866000000000002,-1.0216512475319814,1,5,7
33225,4.44,4.39,2.7,2.5900999999999996,-1.1394342831883648,3,3,5
33226,5.25,5.28,3.19,2.9568000000000003,-0.6348782724359695,4,3,5
33227,6.87,6.9,4.19,4.14,0.1906203596086497,2,0,4
33228,4.81,4.84,3.01,2.7104000000000004,-0.843970070294529,2,4,2
33229,6.09,6.13,3.9,3.6167,-0.10536051565782628,1,2,6
33230,4.54,4.5,2.74,2.565,-1.1086626245216111,4,5,4
33231,5.81,5.86,3.59,3.3402,-0.3011050927839216,4,1,3
33232,7.03,6.96,4.31,3.8976,0.23111172096338664,4,3,4
33233,5.27,5.31,3.34,2.9736000000000002,-0.5621189181535413,2,4,4
33234,4.39,4.35,2.65,2.5664999999999996,-1.171182981502945,3,6,2
33235,5.66,5.64,3.59,3.102,-0.342490308946776,2,3,4
33236,4.8,4.76,2.89,2.7131999999999996,-0.916290731874155,4,6,3
33237,5.22,5.26,3.19,2.9456,-0.6539264674066639,4,3,5
33238,7.6,7.52,4.57,4.361599999999999,0.4574248470388755,3,2,1
33239,6.28,6.31,3.96,3.5966999999999993,-0.030459207484708574,2,4,1
33240,6.36,6.32,3.91,3.6656,0.0,3,4,1
33241,4.22,4.25,2.66,2.4225,-1.2039728043259361,2,2,5
33242,6.52,6.56,3.95,3.7391999999999994,0.01980262729617973,4,2,1
33243,4.21,4.24,2.62,2.4168,-1.2729656758128873,4,2,5
33244,5.02,5.06,3.22,2.8841999999999994,-0.6931471805599453,1,3,2
33245,4.5,4.54,2.76,2.5424,-1.0788096613719298,2,3,7
33246,6.14,6.23,4.0,3.6134,0.009950330853168092,0,3,1
33247,8.61,8.54,5.35,5.038599999999999,0.9162907318741551,3,2,1
33248,5.66,5.74,3.57,3.06516,-0.35667494393873245,4,1,4
33249,5.49,5.37,3.25,3.1146,-0.5447271754416722,3,3,4
33250,5.67,5.62,3.45,3.372,-0.35667494393873245,3,3,1
33251,5.39,5.43,3.43,2.9865,-0.4942963218147801,2,1,2
33252,4.41,4.43,2.74,2.4365,-1.1394342831883648,2,3,2
33253,5.27,5.24,3.3,2.9867999999999997,-0.5978370007556204,4,6,3
33254,4.35,4.37,2.71,2.3598000000000003,-1.171182981502945,4,0,1
33255,4.74,4.79,2.98,2.5387,-0.916290731874155,4,0,5
33256,6.84,6.79,4.12,4.0061,0.1823215567939546,3,0,2
33257,6.8,6.72,4.25,3.8303999999999996,0.1823215567939546,3,4,1
33258,5.25,5.21,3.2,2.9696999999999996,-0.616186139423817,4,2,6
33259,7.12,7.06,4.34,4.094799999999999,0.27763173659827955,2,1,1
33260,6.31,6.36,3.86,3.816,-0.040821994520255166,4,4,1
33261,8.11,8.04,4.99,4.5024,0.6931471805599453,3,1,3
33262,7.19,7.27,4.5,4.2166,0.4054651081081644,2,0,4
33263,6.38,6.45,4.09,3.7409999999999997,0.04879016416943205,2,2,1
33264,5.23,5.13,3.25,2.8728000000000002,-0.6348782724359695,4,3,7
33265,4.55,4.53,2.79,2.6727,-1.0498221244986778,3,4,3
33266,5.76,5.8,3.57,3.248,-0.31471074483970024,4,3,1
33267,4.99,5.04,3.1,2.6712000000000002,-0.7550225842780328,4,5,4
33268,5.92,5.94,3.68,3.2076000000000002,-0.2484613592984996,4,5,3
33269,6.76,6.65,3.93,3.99,0.06765864847381486,3,3,4
33270,6.5,6.54,3.9,3.8586,0.01980262729617973,3,2,1
33271,5.32,5.35,3.27,2.9425,-0.579818495252942,4,6,2
33272,6.5,6.55,3.89,3.9299999999999997,0.009950330853168092,3,2,1
33273,5.08,5.11,3.23,2.7594000000000003,-0.6539264674066639,2,5,4
33274,5.16,5.13,3.13,2.9240999999999997,-0.6931471805599453,4,5,3
33275,4.46,4.48,2.71,2.5536,-1.1394342831883648,2,3,6
33276,4.76,4.73,2.98,2.7907,-0.8675005677047231,3,6,5
33277,4.04,4.08,2.54,2.1624000000000003,-1.3862943611198906,4,2,4
33278,6.33,6.38,4.01,3.8918,0.0,1,3,3
33279,6.2,6.22,3.87,3.5453999999999994,-0.07257069283483537,4,1,1
33280,8.18,8.23,5.09,4.6088000000000005,0.712949807856125,4,2,1
33281,6.87,6.79,4.24,3.8703,0.20701416938432612,4,3,4
33282,4.26,4.22,2.68,2.4475999999999996,-1.2039728043259361,2,2,4
33283,7.22,7.18,4.17,4.236199999999999,0.25464221837358075,1,6,1
33284,5.73,5.75,3.53,3.2775,-0.342490308946776,4,3,5
33285,5.16,5.12,3.06,2.9183999999999997,-0.7339691750802004,2,6,5
33286,3.99,4.04,2.49,2.3836,-1.3862943611198906,2,4,5
33287,6.49,6.45,4.06,3.6120000000000005,0.08617769624105241,3,6,1
33288,5.38,5.4,3.36,2.9700000000000006,-0.5108256237659907,4,6,6
33289,6.79,6.74,4.24,3.9092,0.1906203596086497,3,3,4
33290,4.58,4.55,2.85,2.639,-0.9942522733438669,3,1,6
33291,7.38,7.41,4.49,4.2237,0.41871033485818504,4,3,2
33292,4.35,4.31,2.71,2.4566999999999997,-1.171182981502945,4,2,3
33293,4.48,4.42,2.64,2.6077999999999997,-1.171182981502945,3,5,2
33294,7.22,7.17,4.43,4.2303,0.3364722366212129,3,1,4
33295,5.65,5.69,3.55,3.1864000000000003,-0.35667494393873245,2,5,3
33296,6.65,6.6,4.1,3.63,0.10436001532424286,4,3,1
33297,6.68,6.61,4.05,3.7677,0.06765864847381486,4,2,2
33298,5.79,5.82,3.57,3.2592000000000003,-0.3011050927839216,4,3,4
33299,6.9,6.87,4.38,4.0533,0.26236426446749106,1,0,3
33300,6.62,6.67,3.87,3.9353,0.03922071315328133,2,6,1
33301,5.09,5.13,3.18,2.8728000000000002,-0.6733445532637656,4,3,5
33302,6.53,6.49,3.78,3.894,-0.030459207484708574,3,4,5
33303,4.27,4.29,2.67,2.4453,-1.2039728043259361,4,3,5
33304,5.87,5.9,3.58,3.363,-0.2876820724517809,4,4,2
33305,4.75,4.74,2.97,2.7492,-0.8915981192837836,3,4,4
33306,6.24,6.3,3.93,3.78,0.0,1,2,2
33307,4.68,4.74,2.95,2.7966,-0.916290731874155,3,4,2
33308,6.08,6.11,3.76,3.2383,-0.1743533871447778,4,5,2
33309,5.28,5.23,3.22,3.0857,-0.5978370007556204,3,3,2
33310,5.21,5.26,3.17,2.9981999999999998,-0.6539264674066639,4,3,6
33311,4.25,4.28,2.69,2.3968000000000003,-1.2039728043259361,1,3,6
33312,6.07,6.13,3.78,3.7393,-0.10536051565782628,2,3,2
33313,4.52,4.54,2.83,2.4970000000000003,-1.0498221244986778,4,1,7
33314,7.44,7.51,4.69,4.2056000000000004,0.4824261492442928,4,3,4
33315,7.37,7.32,4.58,3.8796000000000004,0.412109650826833,4,4,3
33316,4.79,4.83,2.94,2.898,-0.8675005677047231,3,6,2
33317,4.62,4.66,2.9,2.47912,-0.9675840262617056,4,5,6
33318,6.17,6.12,3.75,3.6719999999999997,-0.10536051565782628,3,3,2
33319,6.38,6.43,4.03,3.6008,0.0,2,4,4
33320,4.68,4.71,2.97,2.6847,-0.916290731874155,1,6,2
33321,7.48,7.53,4.59,4.141500000000001,0.4574248470388755,4,1,3
33322,6.77,6.82,4.22,4.092,0.1906203596086497,2,2,1
33323,8.22,8.17,5.01,4.575200000000001,0.7080357930536959,4,1,1
33324,4.33,4.3,2.74,2.365,-1.171182981502945,2,0,2
33325,6.39,6.43,3.93,3.8579999999999997,0.009950330853168092,2,4,2
33326,5.8,5.77,3.56,3.2312,-0.31471074483970024,4,3,4
33327,4.28,4.31,2.63,2.4997999999999996,-1.2039728043259361,4,5,6
33328,6.34,6.45,3.98,3.87,0.0,2,2,2
33329,6.53,6.58,4.04,3.7506,0.058268908123975824,4,1,3
33330,8.27,8.22,5.0,4.8498,0.7371640659767196,3,2,1
33331,5.71,5.76,3.56,3.168,-0.342490308946776,4,6,2
33332,6.92,6.87,4.33,3.9158999999999997,0.2468600779315258,4,2,1
33333,9.38,9.31,5.33,5.9584,1.0986122886681098,1,1,0
33334,5.71,5.75,3.54,3.1625,-0.35667494393873245,4,4,2
33335,5.18,5.16,3.16,2.8380000000000005,-0.6733445532637656,4,6,3
